Date,Price,Open,High,Low,Volume,Chg%
"Nov 01, 2018",10380.45,10441.7,10441.9,10341.9,359.34B,-0.06%
"Oct 31, 2018",10386.6,10209.55,10396,10105.1,386.62B,1.85%
"Oct 30, 2018",10198.4,10239.4,10285.1,10175.35,298.75B,-0.51%
"Oct 29, 2018",10250.85,10078.1,10275.3,10020.35,375.75B,2.20%
"Oct 26, 2018",10030,10122.35,10128.85,10004.55,375.56B,-0.94%
"Oct 25, 2018",10124.9,10135.05,10166.6,10079.3,522.42B,-0.98%
"Oct 24, 2018",10224.75,10278.15,10290.65,10126.7,362.27B,0.77%
"Oct 23, 2018",10146.8,10152.6,10222.1,10102.35,312.04B,-0.96%
"Oct 22, 2018",10245.25,10405.85,10408.55,10224,306.47B,-0.57%
"Oct 19, 2018",10303.55,10339.7,10380.1,10249.6,368.55B,-1.43%
"Oct 17, 2018",10453.05,10688.7,10710.15,10436.45,293.59B,-1.24%
"Oct 16, 2018",10584.75,10550.15,10604.9,10525.3,273.44B,0.69%
"Oct 15, 2018",10512.5,10524.2,10526.3,10410.15,267.52B,0.38%
"Oct 12, 2018",10472.5,10331.55,10492.45,10322.15,354.06B,2.32%
"Oct 11, 2018",10234.65,10169.8,10335.95,10138.6,498.51B,-2.16%
"Oct 10, 2018",10460.1,10331.85,10482.35,10318.25,373.84B,1.54%
"Oct 09, 2018",10301.05,10390.3,10397.6,10279.35,443.80B,-0.45%
"Oct 08, 2018",10348.05,10310.15,10398.35,10198.4,470.28B,0.31%
"Oct 05, 2018",10316.45,10514.1,10540.65,10261.9,625.15B,-2.67%
"Oct 04, 2018",10599.25,10754.7,10754.7,10547.25,438.20B,-2.39%
"Oct 03, 2018",10858.25,10982.7,10989.05,10843.75,398.76B,-1.36%
"Oct 01, 2018",11008.3,10930.9,11035.65,10821.55,398.99B,0.71%
"Sep 28, 2018",10930.45,11008.1,11034.1,10850.3,492.89B,-0.43%
"Sep 27, 2018",10977.55,11079.8,11089.45,10953.35,418.21B,-0.69%
"Sep 26, 2018",11053.8,11145.55,11145.55,10993.05,351.04B,-0.12%
"Sep 25, 2018",11067.45,10969.95,11080.6,10882.85,417.55B,0.91%
"Sep 24, 2018",10967.4,11164.4,11170.15,10943.6,398.82B,-1.58%
"Sep 21, 2018",11143.1,11271.3,11346.8,10866.45,741.15B,-0.81%
"Sep 19, 2018",11234.35,11326.65,11332.05,11210.9,258.42B,-0.39%
"Sep 18, 2018",11278.9,11381.55,11411.45,11268.95,248.30B,-0.87%
"Sep 17, 2018",11377.75,11464.95,11464.95,11366.9,207.62B,-1.19%
"Sep 14, 2018",11515.2,11443.5,11523.25,11430.55,285.22B,1.28%
"Sep 12, 2018",11369.9,11340.1,11380.75,11250.2,276.51B,0.73%
"Sep 11, 2018",11287.5,11476.85,11479.4,11274,318.09B,-1.32%
"Sep 10, 2018",11438.1,11570.25,11573,11427.3,295.60B,-1.30%
"Sep 07, 2018",11589.1,11558.25,11603,11484.4,305.03B,0.45%
"Sep 06, 2018",11536.9,11514.15,11562.25,11436.05,255.56B,0.52%
"Sep 05, 2018",11476.95,11514.85,11542.65,11393.85,253.69B,-0.38%
"Sep 04, 2018",11520.3,11598.75,11602.55,11496.85,262.70B,-0.54%
"Sep 03, 2018",11582.35,11751.8,11751.8,11567.4,241.73B,-0.84%
"Aug 31, 2018",11680.5,11675.85,11727.65,11640.1,357.23B,0.03%
"Aug 30, 2018",11676.8,11694.75,11698.8,11639.7,323.45B,-0.13%
"Aug 29, 2018",11691.9,11744.95,11753.2,11678.85,259.35B,-0.40%
"Aug 28, 2018",11738.5,11731.95,11760.2,11710.5,249.42B,0.40%
"Aug 27, 2018",11691.95,11605.85,11700.95,11595.6,205.69B,1.17%
"Aug 24, 2018",11557.1,11566.6,11604.6,11532,225.60B,-0.22%
"Aug 23, 2018",11582.75,11620.7,11620.7,11546.7,256.16B,0.10%
"Aug 21, 2018",11570.9,11576.2,11581.75,11539.6,231.06B,0.17%
"Aug 20, 2018",11551.75,11502.1,11565.3,11499.65,239.84B,0.71%
"Aug 17, 2018",11470.75,11437.15,11486.45,11431.8,241.99B,0.75%
"Aug 16, 2018",11385.05,11397.15,11449.85,11366.25,299.61B,-0.44%
"Aug 14, 2018",11435.1,11381.7,11452.45,11370.8,239.84B,0.70%
"Aug 13, 2018",11355.75,11369.6,11406.3,11340.3,254.47B,-0.65%
"Aug 10, 2018",11429.5,11474.95,11478.75,11419.65,336.42B,-0.36%
"Aug 09, 2018",11470.7,11493.25,11495.2,11454.1,311.52B,0.18%
"Aug 08, 2018",11450,11412.5,11459.95,11379.3,217.05B,0.53%
"Aug 07, 2018",11389.45,11423.15,11428.95,11359.7,233.41B,0.02%
"Aug 06, 2018",11387.1,11401.5,11427.65,11370.6,210.00B,0.23%
"Aug 03, 2018",11360.8,11297.8,11368,11294.55,225.15B,1.03%
"Aug 02, 2018",11244.7,11328.9,11328.9,11234.95,216.53B,-0.89%
"Aug 01, 2018",11346.2,11359.8,11390.55,11313.55,278.01B,-0.09%
"Jul 31, 2018",11356.5,11311.05,11366,11267.75,264.43B,0.33%
"Jul 30, 2018",11319.55,11296.65,11328.1,11261.45,287.44B,0.37%
"Jul 27, 2018",11278.35,11232.75,11283.4,11210.25,324.34B,0.99%
"Jul 26, 2018",11167.3,11132.95,11185.85,11125.7,376.66B,0.32%
"Jul 25, 2018",11132,11148.4,11157.15,11113.25,212.33B,-0.02%
"Jul 24, 2018",11134.3,11109,11143.4,11092.5,212.25B,0.45%
"Jul 23, 2018",11084.75,11019.85,11093.4,11010.95,236.15B,0.68%
"Jul 20, 2018",11010.2,10963.5,11030.25,10946.2,193.14B,0.48%
"Jul 19, 2018",10957.1,10999.5,11006.5,10935.45,222.06B,-0.21%
"Jul 18, 2018",10980.45,11060.2,11076.2,10956.3,232.50B,-0.25%
"Jul 17, 2018",11008.05,10939.65,11018.5,10925.6,217.11B,0.65%
"Jul 16, 2018",10936.85,11018.95,11019.5,10926.25,216.97B,-0.74%
"Jul 13, 2018",11018.9,11056.9,11071.35,10999.75,241.67B,-0.04%
"Jul 12, 2018",11023.2,11006.95,11078.3,10999.65,256.03B,0.68%
"Jul 11, 2018",10948.3,10956.4,10976.65,10923,229.21B,0.01%
"Jul 10, 2018",10947.25,10902.75,10956.9,10876.65,203.06B,0.87%
"Jul 09, 2018",10852.9,10838.3,10860.35,10807.15,189.33B,0.74%
"Jul 06, 2018",10772.65,10744.15,10816.35,10735.05,256.55B,0.21%
"Jul 05, 2018",10749.75,10786.05,10786.05,10726.25,227.27B,-0.19%
"Jul 04, 2018",10769.9,10715,10777.15,10677.75,179.27B,0.65%
"Jul 03, 2018",10699.9,10668.6,10713.3,10630.25,208.37B,0.40%
"Jul 02, 2018",10657.3,10732.35,10736.15,10604.65,304.54B,-0.53%
"Jun 29, 2018",10714.3,10612.85,10723.05,10612.35,250.33B,1.18%
"Jun 28, 2018",10589.1,10660.8,10674.2,10557.7,363.16B,-0.77%
"Jun 27, 2018",10671.4,10785.5,10785.5,10652.4,253.62B,-0.91%
"Jun 26, 2018",10769.15,10742.7,10805.25,10732.55,226.85B,0.06%
"Jun 25, 2018",10762.45,10822.9,10831.05,10753.05,236.69B,-0.55%
"Jun 22, 2018",10821.85,10742.7,10837,10710.45,236.90B,0.75%
"Jun 21, 2018",10741.1,10808.45,10809.6,10725.9,230.51B,-0.29%
"Jun 20, 2018",10772.05,10734.65,10781.8,10724.05,199.47B,0.58%
"Jun 19, 2018",10710.45,10789.45,10789.45,10701.2,231.38B,-0.83%
"Jun 18, 2018",10799.85,10830.2,10830.2,10787.35,202.73B,-0.17%
"Jun 15, 2018",10817.7,10808.65,10834,10755.4,314.76B,0.09%
"Jun 14, 2018",10808.05,10832.9,10833.7,10773.55,190.03B,-0.45%
"Jun 13, 2018",10856.7,10887.5,10893.25,10842.65,220.00B,0.13%
"Jun 12, 2018",10842.85,10816.15,10856.55,10789.4,204.42B,0.52%
"Jun 11, 2018",10786.95,10781.85,10850.55,10777.05,217.85B,0.18%
"Jun 08, 2018",10767.65,10736.4,10779.45,10709.05,215.94B,-0.01%
"Jun 07, 2018",10768.35,10722.6,10818,10722.6,227.66B,0.78%
"Jun 06, 2018",10684.65,10603.45,10698.35,10587.5,195.76B,0.86%
"Jun 05, 2018",10593.15,10630.7,10633.15,10550.9,172.90B,-0.33%
"Jun 04, 2018",10628.5,10765.95,10770.3,10618.35,210.15B,-0.63%
"Jun 01, 2018",10696.2,10738.45,10764.75,10681.5,227.36B,-0.37%
"May 31, 2018",10736.15,10670.1,10763.8,10620.4,629.20B,1.15%
"May 30, 2018",10614.35,10579,10648.7,10558.45,246.12B,-0.18%
"May 29, 2018",10633.3,10689.4,10717.25,10616.1,232.76B,-0.52%
"May 28, 2018",10688.65,10648.35,10709.8,10640.55,239.79B,0.79%
"May 25, 2018",10605.15,10533.05,10628.05,10524,268.91B,0.87%
"May 24, 2018",10513.85,10464.85,10535.15,10419.8,306.79B,0.80%
"May 23, 2018",10430.35,10521.1,10533.55,10417.8,299.92B,-1.01%
"May 22, 2018",10536.7,10518.45,10558.6,10490.55,249.24B,0.19%
"May 21, 2018",10516.7,10616.7,10621.7,10505.8,197.29B,-0.75%
"May 18, 2018",10596.4,10671.85,10674.95,10589.1,229.91B,-0.81%
"May 17, 2018",10682.7,10775.6,10777.25,10664.5,220.74B,-0.54%
"May 16, 2018",10741.1,10751.95,10790.45,10699.7,238.22B,-0.56%
"May 15, 2018",10801.85,10812.6,10929.2,10781.4,262.20B,-0.04%
"May 14, 2018",10806.6,10815.15,10834.85,10774.75,176.70B,0.00%
"May 11, 2018",10806.5,10741.95,10812.05,10724.45,209.39B,0.84%
"May 10, 2018",10716.55,10779.65,10785.55,10705,197.99B,-0.23%
"May 09, 2018",10741.7,10693.35,10766.25,10689.85,222.12B,0.22%
"May 08, 2018",10717.8,10757.9,10758.55,10689.4,278.12B,0.02%
"May 07, 2018",10715.5,10653.15,10725.65,10635.65,173.62B,0.92%
"May 04, 2018",10618.25,10700.45,10700.45,10601.6,192.30B,-0.57%
"May 03, 2018",10679.65,10720.15,10720.6,10647.45,190.87B,-0.36%
"May 02, 2018",10718.05,10783.85,10784.65,10689.8,236.76B,-0.20%
"Apr 30, 2018",10739.35,10705.75,10759,10704.6,179.16B,0.44%
"Apr 27, 2018",10692.3,10651.65,10719.8,10647.55,306.67B,0.70%
"Apr 26, 2018",10617.8,10586.5,10628.4,10559.65,345.54B,0.45%
"Apr 25, 2018",10570.55,10612.4,10612.6,10536.45,195.13B,-0.41%
"Apr 24, 2018",10614.35,10578.1,10636.8,10569,225.97B,0.28%
"Apr 23, 2018",10584.7,10592.8,10638.35,10514.95,200.20B,0.20%
"Apr 20, 2018",10564.05,10560.35,10582.35,10527.45,252.23B,-0.01%
"Apr 19, 2018",10565.3,10563.65,10572.2,10546.2,270.74B,0.37%
"Apr 18, 2018",10526.2,10578.9,10594.2,10509.7,211.82B,-0.21%
"Apr 17, 2018",10548.7,10557.3,10560.45,10495.65,212.45B,0.19%
"Apr 16, 2018",10528.35,10398.3,10540.15,10396.35,200.95B,0.46%
"Apr 13, 2018",10480.6,10495.3,10519.9,10451.45,219.73B,0.21%
"Apr 12, 2018",10458.65,10410.65,10469.9,10395.25,246.03B,0.40%
"Apr 11, 2018",10417.15,10428.15,10428.15,10355.6,258.08B,0.14%
"Apr 10, 2018",10402.25,10412.9,10424.85,10381.5,259.52B,0.22%
"Apr 09, 2018",10379.35,10333.7,10397.7,10328.5,228.51B,0.46%
"Apr 06, 2018",10331.6,10322.75,10350.45,10290.85,206.36B,0.06%
"Apr 05, 2018",10325.15,10228.45,10331.8,10227.45,244.12B,1.94%
"Apr 04, 2018",10128.4,10274.6,10279.85,10111.3,238.18B,-1.14%
"Apr 03, 2018",10245,10186.85,10255.35,10171.05,211.65B,0.33%
"Apr 02, 2018",10211.8,10151.65,10220.1,10127.75,232.43B,0.97%
"Mar 28, 2018",10113.7,10143.6,10158.35,10096.9,354.98B,-0.69%
"Mar 27, 2018",10184.15,10188,10207.9,10139.65,232.71B,0.53%
